title,price_base,cpu_cores,cpu_threads,ram_size,storage_size,screen_size,raw_specs_count,ram_type_DDR3,ram_type_DDR3L,ram_type_DDR4,ram_type_DDR4X,ram_type_DDR5,ram_type_DDR5X,ram_type_DDR6,ram_type_RAM_TYPE,brand_score,cpu_gen,cpu_performance_score,cpu_brand_Intel,cpu_brand_AMD,gpu_vram,gpu_brand_te,gpu_class_te,screen_brightness_nits,screen_srgb_percent,screen_ntsc_percent,screen_anti_glare,battery_wh,battery_cells,res_width,res_height,res_total_pixels,gpu_brand_AMD,gpu_brand_Intel,gpu_brand_NVIDIA,gpu_brand_Other,gpu_brand_Unknown,gpu_class_Discrete,gpu_class_Integrated,gpu_class_Unknown
Laptop ASUS TUF Gaming F15 FX507VV4-LP382W,42990000,14,,16,512,15.6,23,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,8,22768891.99,22340518,250,100,72,1,90,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Dell Inspiron N5515 P106F003,12890000,,,8,512,15.6,21,0,0,1,0,0,0,0,0,14.56805085,5,76.5,0,1,0,13343287.67,13719959.95,300,100,45,0,54,4,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop MSI Modern 15 B12MO-487VN,19490000,10,12,16,512,15.6,11,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,0,13899279.02,13824684.62,300,100,45,0,39,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Asus Gaming ROG Zephyrus G14 GA402NJ-L4056W,42990000,8,16,16,512,14,23,0,0,0,0,1,0,0,0,19.29295488,7,122.85,0,1,6,22432546.13,21948747.84,400,100,72,1,76,3,1920,1200,2304000,0,0,1,0,0,1,0,0
Laptop ASUS Expertbook B1402CBA-NK1904W,15590000,6,,8,512,14,26,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13899279.02,13824684.62,250,100,45,1,42,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo ideapad 3 14ITL6 82H700VLVN-,18190000,,,8,512,14,21,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13757866.76,13710496.13,300,100,45,0,38,2,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Dell Vostro 3400 70253900,19990000,,,8,256,14,13,0,0,0,0,0,0,0,0,14.56805085,1,53,0,0,0,13899279.02,13824684.62,300,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Gaming Acer Nitro 5 Eagle AN515-57-54MV NH.QENSV.003,26490000,,,8,120,15.6,21,0,0,1,0,0,0,0,0,16.07846154,0,40,1,0,4,22768891.99,22340518,300,100,45,0,5,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop ASUS Vivobook X515MA-BR109T,5790000,,,4,256,15.6,19,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13841510.26,13704626.75,200,100,45,0,48,3,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop Lenovo ThinkBook 14 G6 IRL 21KG00BQVN,22990000,,,16,512,14,25,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,0,13654235.33,13630870.22,300,100,45,1,45,3,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop Lenovo LOQ 15IAX9 83GS00DBVN,23490000,8,12,24,512,15.6,13,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,4,22581061.71,22201242.5,300,100,45,1,60,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP Envy X360 - AR0071AU,9090000,,,8,256,13.3,15,0,0,0,0,0,0,0,0,13.10868263,3,53.1,0,1,8,13206010.78,22025531.55,300,100,45,0,48,4,1080,1920,2073600,1,0,0,0,0,1,0,0
Laptop Acer Gaming Nitro 5 Eagle AN515-57-71VV NH.QENSV.005,28990000,,,16,512,15.6,11,0,0,1,0,0,0,0,0,13.98517266,0,40,1,0,4,22439261.99,22025531.55,300,100,45,0,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo LOQ 15IRX9 83DV00D5VN,31990000,,20,16,512,15.6,27,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,6,22768891.99,22340518,300,100,45,1,60,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP 15S FQ1107TU,3390000,,,4,256,15.6,19,0,0,1,0,0,0,0,0,13.10868263,0,30,1,0,0,13841510.26,13704626.75,300,100,45,0,48,3,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop Asus Zenbook 14 Flip OLED UP3404VA-KN038W,29990000,12,16,16,512,14,22,0,0,0,0,1,0,0,0,19.29295488,0,50,1,0,0,13841510.26,13704626.75,550,100,45,0,75,3,2880,1800,5184000,0,1,0,0,0,0,1,0
Laptop ASUS TUF Gaming F15 FX506HE-HN075W,13690000,,,16,1024,15.6,24,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,22432546.13,21948747.84,300,62.5,45,1,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP Envy X360 13-BD0031NR 2C8Q4UA,10990000,,,16,512,13.3,21,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13757866.76,13710496.13,1000,100,72,0,51,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo V14 G4 AMN 82YT00M8VN,14990000,4,8,16,512,14,11,0,0,0,0,1,0,0,0,17.96314815,7,81.9,0,1,0,13206010.78,13704626.75,300,100,45,1,38,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop ASUS Expertbook B1 B1502CBA-NJ1126W,9090000,,,8,256,15.6,23,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13841510.26,13704626.75,220,100,45,0,42,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo Yoga Duet 7 13ITL6 82MA009NVN,28490000,,,8,512,13,21,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13654235.33,13630870.22,450,100,45,0,41,3,2160,1350,2916000,0,1,0,0,0,0,1,0
Laptop HP Envy 13-aq0027TU 6ZF43PA,13490000,,,,256,13.3,13,0,0,0,0,0,0,0,0,13.10868263,0,40,1,0,0,13792440.69,13719959.95,300,100,45,0,53,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Modern 15 A11M,18990000,,,8,512,15.6,17,0,0,0,0,0,0,0,0,19.22594366,0,40,1,0,0,13841510.26,13704626.75,300,100,45,0,52,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Dell Inspiron 15 3520 8JTD9,12990000,,,8,512,15.6,24,0,0,1,0,0,0,0,0,14.56805085,0,40,1,0,0,13792440.69,13719959.95,300,100,45,0,41,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP Envy X360 2IN1 14-ES1013DX 9R8R2UA,12590000,,,8,512,14,17,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13899279.02,13824684.62,300,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Dell Inspiron 14 7400 DDXGD1,34190000,,,16,512,14,19,0,0,0,1,0,0,0,0,14.56805085,0,40,1,0,2,22768891.99,22340518,300,100,45,0,52,3,2560,1440,3686400,0,0,1,0,0,1,0,0
Laptop Asus Gaming ROG Zephyrus G14 GA402NJ-L4056W,42990000,8,16,16,512,14,23,0,0,0,0,1,0,0,0,19.29295488,7,122.85,0,1,6,22432546.13,21948747.84,400,100,72,1,76,3,1920,1200,2304000,0,0,1,0,0,1,0,0
Laptop Lenovo IdeaPad Slim 3 14IAH8 83EQ0005VN,15490000,8,12,16,512,14,11,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,0,13899279.02,13824684.62,300,100,45,1,47,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Asus Vivobook M513UA-EJ710W,16700000,8,16,16,512,15.6,11,0,0,1,0,0,0,0,0,19.29295488,5,76.5,0,1,0,13485502.96,13824684.62,250,100,45,1,42,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop Asus VivoBook M413IA-EK481T,8390000,,,8,1024,14,20,0,0,1,0,0,0,0,0,19.29295488,0,40,0,1,0,13206010.78,13704626.75,250,100,45,0,50,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop ASUS Zenbook UM425IA-HM050T,19990000,,6,,512,14,14,0,0,0,0,0,0,0,0,19.29295488,0,40,0,1,0,13359707.6,13710496.13,300,100,45,0,67,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop ASUS Gaming FX506LH-HN002T,21990000,,,16,512,15.6,21,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,4,22581061.71,22201242.5,250,63,45,0,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Gigabyte G5 KF-E3PH333SH,25990000,12,16,16,512,15.6,23,0,0,1,0,0,0,0,0,20.8272549,0,40,1,0,8,22432546.13,21948747.84,300,100,45,0,54,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop ASUS Zenbook UX425EA BM069T,24690000,,,8,512,14,23,0,0,0,1,0,0,0,0,19.29295488,0,50,1,0,0,13654235.33,13630870.22,300,100,45,1,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS ROG Strix G16 G614JU-N3252W,28990000,,,32,1024,16,22,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,6,22506376.81,22179527.09,300,100,45,0,90,3,1920,1200,2304000,0,0,1,0,0,1,0,0
Laptop ASUS VivoBook Flip TM420IA-EC155T,14490000,,4,4,256,14,22,0,0,1,0,0,0,0,0,19.29295488,0,40,0,1,0,13206010.78,13704626.75,250,100,45,0,42,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop Asus VivoBook 15 X1504VA-NJ070W,18490000,10,12,16,512,15.6,22,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13792440.69,13719959.95,250,100,45,1,42,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Dell Inspiron 3505 Y1N1T2,18690000,,,8,512,15.6,11,0,0,1,0,0,0,0,0,14.56805085,0,40,0,1,0,13206010.78,13704626.75,300,100,45,1,42,3,1080,1920,2073600,1,0,0,0,0,0,1,0
Laptop Acer Aspire 5 A514-52-33AB,8040000,,,4,256,14,22,0,0,1,0,0,0,0,0,13.98517266,0,40,1,0,0,13841510.26,13704626.75,300,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS Gaming Vivobook K3605ZC-RP629W,14190000,,,16,512,16,25,0,0,1,0,0,0,0,0,19.29295488,0,50,1,0,4,22506376.81,22179527.09,300,100,45,1,50,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Acer Aspire 3 A315-59-38PG,6490000,,,8,512,15.6,21,0,0,1,0,0,0,0,0,13.98517266,0,30,1,0,0,13757866.76,13710496.13,300,100,45,0,40,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP 15-DY2093DX 405F7UA,18990000,,,8,256,15.6,16,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13841510.26,13704626.75,250,100,45,1,41,3,1080,1920,2073600,0,1,0,0,0,0,1,0
Laptop Asus Rog Zenphyrus M16 GU603ZW K8021W,75990000,,,32,1024,16,22,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,8,22506376.81,22179527.09,300,100,45,0,90,4,2560,1600,4096000,0,0,1,0,0,1,0,0
Laptop ASUS Expertbook B1403CVA-S60482W,12790000,,12,8,512,14,23,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,0,13841510.26,13704626.75,300,100,45,1,63,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Modern 14 B5M 202VN,17990000,,,8,512,14,20,0,0,1,0,0,0,0,0,19.22594366,0,50,0,1,0,13343287.67,13719959.95,300,100,45,0,39,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop Lenovo Ideapad 5 15ABA7 82SG007KVN,20000000,,,8,512,15.6,19,0,0,1,0,0,0,0,0,17.96314815,0,40,0,1,0,13485502.96,13824684.62,300,100,45,0,57,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop Lenovo LOQ 15IRX9 83DV00UFVN,35990000,,,24,512,15.6,26,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,8,22439261.99,22025531.55,300,100,45,1,60,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP Probook 450 G9,18990000,,,8,512,15.6,25,0,0,1,0,0,0,0,0,13.10868263,0,50,1,0,0,13757866.76,13710496.13,300,100,45,1,51,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Gaming Bravo 15 A4DCR-070VN,9790000,,,8,512,15.6,20,0,0,1,0,0,0,0,0,19.22594366,4,80.6,0,1,0,13359707.6,13710496.13,300,100,45,0,48,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop Asus ROG Zephyrus M16 GU604VI-NM779W,75990000,14,20,32,1024,16,12,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,8,22432546.13,21948747.84,1200,100,45,0,90,3,2560,1600,4096000,0,0,1,0,0,1,0,0
Laptop HP Pavilion 15-EG2063TX 7C0Q2PA,18990000,,,8,512,15.6,21,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,2,22581061.71,22201242.5,250,100,45,0,41,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Asus ROG Strix G16 G614JU-N3777W,36990000,14,,16,512,16,22,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,6,22768891.99,22340518,250,100,45,1,90,3,1920,1200,2304000,0,0,1,0,0,1,0,0
Laptop LG Gram 2021 16Z90P-G.AH75A5,41390000,,,16,512,16,22,0,0,0,1,0,0,0,0,22.43294118,0,70,1,0,0,13792440.69,13719959.95,300,100,45,1,80,3,2560,1600,4096000,0,1,0,0,0,0,1,0
Laptop Lenovo Gaming Legion 5 15ARH7H 82RD003TVN,35900000,,,16,512,15.6,22,0,0,0,0,1,0,0,0,17.96314815,6,88.4,0,1,0,22581061.71,22201242.5,300,100,45,0,80,3,2560,1440,3686400,0,0,1,0,0,1,0,0
Laptop Dell Inspiron 3593,8190000,,,8,512,15.6,20,0,0,1,0,0,0,0,0,14.56805085,0,70,1,0,2,22432546.13,21948747.84,300,100,45,0,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Huawei Matebook D14,18990000,,,8,512,14,21,0,0,0,1,0,0,0,0,11.61692308,0,40,1,0,0,13757866.76,13710496.13,300,100,45,0,56,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS ROG Flow Z13 GZ302EA-RU145WS,83490000,16,32,128,1024,13.4,23,0,0,0,0,0,1,0,0,19.29295488,0,40,0,1,0,13359707.6,13710496.13,500,100,45,0,70,3,2560,1600,4096000,1,0,0,0,0,0,1,0
Laptop Huawei Matebook D14,13490000,,,8,256,14,21,0,0,0,1,0,0,0,0,11.61692308,0,40,1,0,0,13792440.69,13719959.95,300,100,45,0,56,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS TUF Gaming FX706HC-HX003T,26990000,,,8,512,17.3,22,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,4,22768891.99,22340518,250,100,45,1,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Asus Vivobook 15X OLED A1503ZA-L1150W,15100000,10,,8,256,15.6,21,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13654235.33,13630870.22,600,100,45,0,70,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Modern 15 A5M 237VN,17490000,,,8,512,15.6,20,0,0,1,0,0,0,0,0,19.22594366,0,40,0,0,0,13485502.96,13824684.62,300,100,45,0,52,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop HP Pavilion 15-cs2033TU 6YZ14PA,15990000,,,,1024,15.6,14,0,0,0,0,0,0,0,0,13.10868263,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,41,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS ROG Zephyrus G14 GA403WM-QS051WS,56940000,12,24,32,1024,14,23,0,0,0,0,0,1,0,0,19.29295488,0,40,0,1,8,22768891.99,22340518,500,100,45,0,73,3,2880,1800,5184000,0,0,1,0,0,1,0,0
Laptop ASUS VivoBook X509JA-EJ021T,14690000,,,4,512,15.6,18,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,32,2,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop LG GRAM 2IN1 14T90R-G.AH55A5,37990000,12,,16,512,14,21,0,0,0,0,1,0,0,0,22.43294118,0,40,1,0,0,13654235.33,13630870.22,350,100,45,1,72,3,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop Dell 15 DC15250 3G7T0,20990000,10,12,16,1024,15.6,25,0,0,1,0,0,0,0,0,14.56805085,1,65.7,1,0,0,13899279.02,13824684.62,250,100,45,1,41,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Gigabyte G6 KF-73VN854KH,28290000,,,16,1024,16,27,0,0,0,0,1,0,0,0,20.8272549,0,40,1,0,8,22768891.99,22340518,300,100,45,1,54,3,1920,1200,2304000,0,0,1,0,0,1,0,0
Laptop MSI Gaming Thin 15 B13UC-1411VN,21990000,,,16,512,15.6,28,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,0,22432546.13,21948747.84,300,100,45,1,4,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop gaming MSI GF63 Thin 11SC 664VN,16490000,,,8,512,15.6,20,0,0,1,0,0,0,0,0,16.07846154,0,40,1,0,4,22506376.81,22179527.09,300,100,45,0,51,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop MSI Prestige 14 AI Studio C1VEG-056VN,36990000,16,,32,1024,14,25,0,0,0,0,1,0,0,0,19.22594366,0,40,1,0,6,22439261.99,22025531.55,400,100,45,1,90,3,2880,1800,5184000,0,0,1,0,0,1,0,0
Laptop ASUS Expertbook B1403CVA-CMC.K4,13990000,,,16,256,14,11,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,0,13654235.33,13630870.22,300,100,45,1,63,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Gaming MSI Bravo 15 B5DD 276VN,22490000,,,16,512,15.6,19,0,0,1,0,0,0,0,0,16.07846154,5,84.5,0,1,4,13485502.96,22179527.09,300,100,45,0,48,3,1920,1080,2073600,1,0,0,0,0,1,0,0
Laptop Dell Latitude E5440,11990000,,,4,500,14,14,0,0,0,0,0,0,0,0,14.56805085,0,50,1,0,0,13757866.76,13710496.13,300,100,45,0,48,3,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop Lenovo Gaming Legion 5 15IAH7H 82RB0048VN,34800000,,,16,512,15.6,25,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,6,22506376.81,22179527.09,300,100,45,0,80,3,2560,1440,3686400,0,0,1,0,0,1,0,0
Laptop ASUS TUF Gaming FX506LI-HN096T,21590000,,,8,512,15.6,26,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,4,22581061.71,22201242.5,250,63,45,0,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop LG Gram 2023 14Z90RS-G.AH54A5,38990000,12,,16,512,14,11,0,0,0,0,1,0,0,0,22.43294118,0,40,1,0,0,13841510.26,13704626.75,350,100,45,1,72,3,2880,1800,5184000,0,1,0,0,0,0,1,0
Laptop Asus ROG Strix Scar 15 G533ZW-LN133W,69990000,,,16,1024,15.6,12,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,8,22439261.99,22025531.55,300,100,45,1,90,4,2560,1440,3686400,0,0,1,0,0,1,0,0
Laptop Lenovo Thinkbook 14 T470S,13530000,,,8,256,14,13,0,0,1,0,0,0,0,0,17.96314815,0,40,0,0,0,13841510.26,13704626.75,300,100,45,0,48,3,1080,1920,2073600,0,1,0,0,0,0,1,0
Laptop LG Gram 2023 15Z90RT-G.AH55A5,42990000,12,,16,512,15.6,22,0,0,0,0,1,0,0,0,22.43294118,0,40,1,0,0,13841510.26,13704626.75,350,100,45,1,60,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Acer Aspire Lite 14 AL14-71M-52GQ NX.J4ASV.001,9690000,12,16,16,512,14,23,0,0,0,0,1,0,0,0,13.98517266,0,40,1,0,0,13792440.69,13719959.95,300,100,45,0,58,3,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop Asus Gaming ROG Zephyrus DUO 16 GX650PZ-NM031W,45990000,16,32,32,1024,16,24,0,0,0,0,1,0,0,0,19.29295488,7,166.5,0,1,0,22581061.71,22201242.5,1100,100,45,1,90,3,2560,1600,4096000,0,0,1,0,0,1,0,0
Laptop gaming Acer Nitro 5 AN515-45-R9SC NH.QBRSV.001,39990000,,,8,512,15.6,20,0,0,1,0,0,0,0,0,16.07846154,5,110.5,0,1,8,22506376.81,22179527.09,300,100,45,0,57,4,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Acer Swift 3S SF314-57G-53T1,8690000,,,8,512,14,22,0,0,1,0,0,0,0,0,13.98517266,0,50,1,0,2,22439261.99,22025531.55,300,100,45,0,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop ASUS ROG Zephyrus G14 GA403WR-QS103WS,77990000,12,24,32,1024,14,25,0,0,0,0,0,1,0,0,19.29295488,0,40,0,1,12,22439261.99,22025531.55,500,100,45,0,73,3,2880,1800,5184000,0,0,1,0,0,1,0,0
Laptop MSI Gaming GF63 Thin 10SCXR - 427VN,13790000,,8,8,256,15.6,20,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,4,22768891.99,22340518,300,100,45,0,51,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP 240 G8 519A5PA,3990000,,,4,512,14,12,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13654235.33,13630870.22,250,100,45,0,41,3,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop Lenovo Ideapad 5 Pro 14ITL6 82L300MAVN,22300000,4,8,16,512,14,23,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,5,3,2240,1400,3136000,0,1,0,0,0,0,1,0
Laptop Lenovo IdeaPad 3 15ITL6 82H80388VN,13690000,4,8,8,256,15.6,23,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13792440.69,13719959.95,250,100,45,1,45,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Dell Inspiron 16 5620 P1WKN,9990000,,12,8,256,16,22,0,0,1,0,0,0,0,0,14.56805085,0,40,1,0,0,13899279.02,13824684.62,300,100,45,0,54,4,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop Lenovo IdeaPad Slim 3 14IRH10 83K00009VN,20990000,10,16,24,512,14,12,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,0,13899279.02,13824684.62,300,100,45,1,60,3,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop ASUS VivoBook X515MA-BR112T,7990000,,,4,256,15.6,16,0,0,0,0,0,0,0,0,19.29295488,0,40,1,0,0,13654235.33,13630870.22,200,100,45,0,37,3,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop HP 340s G7 36A35PA,19190000,,8,8,512,14,19,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13654235.33,13630870.22,300,100,45,1,7,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo Thinkpad X13 Gen4 21EYS7CT27,13990000,,,16,256,13.3,20,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,0,13841510.26,13704626.75,300,100,45,0,41,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS VivoBook 15 S533EQ BQ011T,21290000,,,8,512,15.6,22,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,2,22581061.71,22201242.5,300,100,45,0,50,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop MSI Prestige 15 A10SC-222VN,33990000,,,16,512,15.6,17,0,0,0,0,0,0,0,0,19.22594366,0,40,1,0,4,22768891.99,22340518,300,100,72,0,82,4,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo LOQ 15IAX9 83GS000JVN,21990000,8,12,16,512,15.6,27,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,6,22768891.99,22340518,300,100,45,1,60,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Avita Liber V14 I7,21990000,,,8,1024,14,21,0,0,1,0,0,0,0,0,13.47,0,40,1,0,0,13841510.26,13704626.75,220,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS Gaming TUF FX506HCB-HN139T,11890000,,,8,512,15.6,11,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,4,22768891.99,22340518,300,100,45,0,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Gaming Acer Aspire 7 A715-42G-R4XX,19990000,,,8,256,15.6,15,0,0,1,0,0,0,0,0,16.07846154,5,58.5,0,1,4,22506376.81,22179527.09,300,100,45,0,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Dell Inspiron 14 5441 5MNK1 Copilot+X PLUS,29990000,,,16,512,14,27,0,0,0,0,0,1,0,0,14.56805085,0,40,0,0,8,18390000,22340518,300,100,45,1,54,3,1920,1200,2304000,0,0,0,1,0,1,0,0
Laptop Acer Aspire Lite 14 AL14-71M-52GQ,15990000,12,16,16,512,14,23,0,0,0,0,1,0,0,0,13.98517266,0,40,1,0,0,13899279.02,13824684.62,300,100,45,0,58,3,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop Acer Aspire 5 A515-56-54PK NX.A1GSV.002,17699000,,,8,512,15.6,18,0,0,1,0,0,0,0,0,13.98517266,0,40,1,0,0,13757866.76,13710496.13,300,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS Gaming FX506LH-HN002T,21990000,,,8,512,15.6,21,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,4,22439261.99,22025531.55,250,63,45,0,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo ThinkBook 15 IIL 20SM009WVN,8490000,,,8,512,15.6,19,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,2,13485502.96,22179527.09,220,100,45,0,45,3,1080,1920,2073600,1,0,0,0,0,1,0,0
Laptop ASUS TUF Gaming A15 FA506NF-HN005W,19990000,,12,8,512,15.6,24,0,0,0,0,1,0,0,0,19.29295488,0,40,0,1,0,22439261.99,22025531.55,250,62.5,45,1,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo V15 G4 IRU 83A100G0VN,21990000,,12,16,512,15.6,23,0,0,1,0,0,0,0,0,17.96314815,13,115.7,1,0,0,13841510.26,13704626.75,300,100,45,0,38,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP Pavilion 15-EG3112TU 8U6L9PA,25290000,10,,16,512,15.6,11,0,0,1,0,0,0,0,0,13.10868263,1,65.7,1,0,0,13757866.76,13710496.13,300,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Surface Pro 9,29990000,,,8,256,13,20,0,0,0,0,1,0,0,0,25.05666667,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,7,3,2880,1920,5529600,0,1,0,0,0,0,1,0
Laptop Dell XPS 13 9300,13590000,,8,8,256,13.4,17,0,0,0,1,0,0,0,0,14.56805085,1,53,1,0,0,13654235.33,13630870.22,300,100,45,0,51,3,1920,1200,2304000,0,1,0,0,0,0,1,0
